premise,hypothesis,y_reg_true_raw,y_cls_true_raw,y_reg_true,y_reg_pred,y_cls_true,y_cls_pred,reg_residual,reg_abs_err,cls_correct
Two dogs are playing on a beach,Two dogs are playing in a forest,3.700000047683716,0,3.700000047683716,3.241196870803833,0,0,-0.4588031768798828,0.4588031768798828,1
A brown dog is running after a black dog on a rocky shore,A brown dog is running after a white dog on a rocky shore,3.5999999046325684,0,3.5999999046325684,4.097905158996582,0,0,0.49790525436401367,0.49790525436401367,1
Two dogs are playing on a beach,A brown dog is running after a dark dog on a rocky shore,3.0,0,3.0,3.5779120922088623,0,0,0.5779120922088623,0.5779120922088623,1
Two dogs are playing on a beach,A brown dog is running after a white dog on a rocky shore,4.0,0,4.0,3.6286094188690186,0,0,-0.37139058113098145,0.37139058113098145,1
Two dogs are playing on a sandy beach,Two dogs are playing on a rocky beach,3.9649999141693115,0,3.964999914169312,5.014153003692627,0,1,1.0491530895233154,1.0491530895233154,0
A black dog is approaching a golden dog on pebbly beach,A white dog is approaching a golden dog on pebbly beach,3.9000000953674316,0,3.900000095367432,3.442561626434326,0,0,-0.45743846893310547,0.45743846893310547,1
A large white dog is jumping up in the snow,A large white animal is jumping up in the snow,4.699999809265137,1,4.699999809265137,5.014659881591797,1,1,0.31466007232666016,0.31466007232666016,1
A small white dog is jumping up in the snow,A large white dog is jumping up in the snow,3.700000047683716,0,3.700000047683716,3.795448064804077,0,0,0.09544801712036133,0.09544801712036133,1
A large white dog is jumping up in the snow,A large black dog is jumping in the air over a snowy area,4.0,0,4.0,3.562880754470825,0,0,-0.4371192455291748,0.4371192455291748,1
A large white dog is jumping up in the snow,A large white dog is jumping in the air over a snowy area,4.485000133514404,1,4.485000133514404,4.374236106872559,1,0,-0.1107640266418457,0.1107640266418457,0
Two young boys are wearing hats and sticking their colored tongues out,Two young kids are wearing hats and sticking their colored tongues out,4.5,1,4.5,5.034281730651856,1,1,0.5342817306518564,0.5342817306518564,1
Two kids are not sticking out blue and green colored tongues,Two kids are sticking out blue and green colored tongues,3.799999952316284,2,3.799999952316284,3.5259573459625244,2,2,-0.27404260635375977,0.27404260635375977,1
Two young kids are wearing hats and sticking their colored tongues out,Two kids are sticking out blue and green colored tongues,3.9000000953674316,0,3.900000095367432,3.844094753265381,0,0,-0.05590534210205078,0.05590534210205078,1
Two kids are sticking out blue and green colored tongues,Two young boys are wearing hats and sticking their colored tongues out,4.199999809265137,0,4.199999809265137,3.9233205318450928,0,0,-0.27667927742004395,0.27667927742004395,1
There is no dog standing on the side of a mountain,A dog is standing on the side of a mountain,4.0,2,4.0,3.626876354217529,2,2,-0.37312364578247115,0.37312364578247115,1
A white dog is standing on a hill covered by grass,A white dog is standing on a grassy hillside,5.0,1,5.0,4.9129414558410645,1,1,-0.08705854415893555,0.08705854415893555,1
A white dog is standing on a grassy hillside,A black dog is standing on a grassy hillside,4.099999904632568,0,4.099999904632568,3.5999231338500977,0,0,-0.5000767707824707,0.5000767707824707,1
A dog is standing on the side of a mountain,A white dog is standing on a hill covered by grass,3.299999952316284,0,3.299999952316284,3.065222978591919,0,0,-0.23477697372436523,0.23477697372436523,1
A dog is standing on the side of a mountain,A black dog is standing on a grassy hillside,3.799999952316284,0,3.799999952316284,3.1095292568206787,0,0,-0.6904706954956055,0.6904706954956055,1
A dog is standing on a mountain,A white dog is standing on a grassy hillside,3.5,0,3.5,3.120624542236328,0,0,-0.3793754577636719,0.3793754577636719,1
There is no dog standing on the side of a mountain,A white dog is standing on a grassy hillside,3.5,0,3.5,2.84185528755188,0,0,-0.6581447124481201,0.6581447124481201,1
Two children are rolling in muddy water,Two boys are laying in the ocean far to the beach,2.9000000953674316,0,2.900000095367432,2.933059930801392,0,0,0.033059835433960405,0.033059835433960405,1
A black and brown dog is eyeing a fly,A black and brown dog is eyeing an insect,4.5,1,4.5,4.989452362060547,1,1,0.4894523620605469,0.4894523620605469,1
A brown and black dog is pointing the nose upwards,A brown and black dog is pointing the nose downwards,3.700000047683716,0,3.700000047683716,4.670651435852051,0,1,0.970651388168335,0.970651388168335,0
A black and brown dog is eyeing a fly,A brown and black dog is pointing the nose downwards,3.0,0,3.0,3.637814283370972,0,0,0.6378142833709721,0.6378142833709721,1
A brown and black dog is pointing the nose upwards,A black and brown dog is eyeing an insect,2.5,0,2.5,3.739426374435425,0,0,1.2394263744354248,1.2394263744354248,1
A black and brown dog is eyeing a fly,A brown and black dog is pointing the nose upwards,2.5999999046325684,0,2.5999999046325684,3.910529851913452,0,0,1.3105299472808838,1.3105299472808838,1
A veteran is showing different things from a war to some people,Different things from a war are being shown to some people by a veteran,4.900000095367432,1,4.900000095367432,5.161374092102051,1,1,0.26137399673461914,0.26137399673461914,1
There is no veteran showing things from a war to some people,A veteran is showing different things from a war to some people,4.199999809265137,2,4.199999809265137,3.565537691116333,2,2,-0.6344621181488037,0.6344621181488037,1
Different things from a war are being shown to some people by a veteran,A large man is sitting in a military accessories store,2.9000000953674316,0,2.900000095367432,2.6047966480255127,0,0,-0.29520344734191895,0.29520344734191895,1
A veteran is showing different things from a war to some people,A large man is sitting in a military accessories shop,2.9000000953674316,0,2.900000095367432,2.775625467300415,0,0,-0.1243746280670166,0.1243746280670166,1
A veteran is showing different things from a war to some people,A small man is sitting in a military accessories store,2.5,0,2.5,2.809890031814575,0,0,0.3098900318145752,0.3098900318145752,1
A grey dog is bouncing a soccer ball on its head on a lawn,A dog with a blue collar is playing with the ball outside,3.5,0,3.5,3.168384790420532,0,0,-0.3316152095794682,0.3316152095794682,1
A young white child is not standing on the edge of a body of water near some buckets,A young black child is standing on the edge of a body of water near some buckets,3.299999952316284,0,3.299999952316284,3.162184953689575,0,0,-0.13781499862670898,0.13781499862670898,1
A boy next to some buckets of rags is holding something,A boy next to some buckets of rags is holding an object,4.800000190734863,1,4.800000190734863,5.071184158325195,1,1,0.27118396759033203,0.27118396759033203,1
A boy next to some buckets of rags is holding something,A young black child is standing on the edge of a body of water near some buckets,2.799999952316284,0,2.799999952316284,2.917231321334839,0,0,0.11723136901855469,0.11723136901855469,1
A boy next to some buckets of rags is holding an object,A young black child is standing on the edge of a body of water near some buckets,3.0999999046325684,0,3.0999999046325684,2.8118598461151123,0,0,-0.28814005851745605,0.28814005851745605,1
Two children are playing soccer in the park,Two children are playing with a ball in the park,4.199999809265137,1,4.199999809265137,4.6077189445495605,1,1,0.40771913528442383,0.40771913528442383,1
Two little boys are playing outside with a soccer ball on the green grass,Children are playing outside with a soccer ball on the green grass,4.400000095367432,1,4.400000095367432,4.937620162963867,1,1,0.5376200675964355,0.5376200675964355,1
Two little boys are playing outside with a soccer ball on the green grass,There are no little boys playing outside with a soccer ball on the green grass,3.200000047683716,2,3.200000047683716,3.5126726627349854,2,2,0.31267261505126953,0.31267261505126953,1
Two children are playing soccer in the park,Children are playing outside with a soccer ball on the green grass,4.199999809265137,0,4.199999809265137,4.272826194763184,0,0,0.07282638549804688,0.07282638549804688,1
Two little boys are playing outside with a soccer ball on the green grass,Two children are playing with a ball in the park,3.799999952316284,1,3.799999952316284,4.4206953048706055,1,1,0.6206953525543213,0.6206953525543213,1
Two children are not playing soccer in the park,Two little boys are playing outside with a soccer ball on the green grass,3.299999952316284,0,3.299999952316284,3.677628755569458,0,0,0.37762880325317383,0.37762880325317383,1
Two little boys are playing outside with a soccer ball on the green grass,Two children are playing soccer in the park,4.0,0,4.0,4.065141201019287,0,0,0.06514120101928711,0.06514120101928711,1
The woman is wearing a colorful shirt and a lot of jewelry,A woman is wearing a colorful shirt and a lot of jewelry,5.0,1,5.0,5.196194171905518,1,1,0.19619417190551758,0.19619417190551758,1
A woman is wearing a colorful shirt and a lot of jewelry,A man is wearing a colorful shirt and a lot of jewelry,3.5999999046325684,0,3.5999999046325684,3.607909440994263,0,0,0.00790953636169478,0.00790953636169478,1
A young woman with Indian clothing and henna on her hand is going through paperwork,A girl with Indian clothing and henna on her hand is going through paperwork,4.800000190734863,1,4.800000190734863,5.043481826782227,1,1,0.24348163604736328,0.24348163604736328,1
A man with Indian clothing and henna on his hand is going through paperwork,A girl with Indian clothing and henna on her hand is going through paperwork,3.4000000953674316,0,3.400000095367432,3.4911062717437744,0,0,0.09110617637634277,0.09110617637634277,1
A girl with Indian clothing and henna on her hand is going through paperwork,A man is wearing a colorful shirt and a lot of jewelry,1.100000023841858,0,1.100000023841858,2.387614488601685,0,0,1.287614464759827,1.287614464759827,1
A man is standing in the middle of a gym and is wearing a jersey,A man is standing in a gym and is wearing a jersey,4.599999904632568,1,4.599999904632568,4.833268165588379,1,1,0.23326826095581055,0.23326826095581055,1
A man is standing in the middle of a gym and is wearing a jersey,A woman in a black jersey is standing in a gym,3.0,0,3.0,2.8484394550323486,0,0,-0.15156054496765137,0.15156054496765137,1
A man is standing in the middle of a gym and is wearing a jersey,A man in a black jersey is standing in a gym,3.9000000953674316,0,3.900000095367432,4.206522941589356,0,0,0.3065228462219247,0.3065228462219247,1
The snowboarder is jumping off a snowy hill,A snowboarder is jumping off the snow,4.5,1,4.5,4.744268417358398,1,1,0.24426841735839844,0.24426841735839844,1
A snowboarder is jumping off the snow,The snowboarder is not jumping off a snow covered hill,3.799999952316284,2,3.799999952316284,3.5322625637054443,2,0,-0.26773738861083984,0.26773738861083984,0
The snowboarder is jumping off a snow covered hill,The snowboarder is jumping off the snow,4.599999904632568,1,4.599999904632568,4.69724702835083,1,1,0.09724712371826172,0.09724712371826172,1
A boy is wearing a black dress and is carrying a white cross,A lady is wearing a black dress and is carrying a white cross,3.5999999046325684,0,3.5999999046325684,3.178438425064087,0,0,-0.42156147956848145,0.42156147956848145,1
A man in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,3.799999952316284,0,3.799999952316284,3.824165105819702,0,0,0.02416515350341797,0.02416515350341797,1
A woman in a black dress is pulling a cart and is standing near two men who are seated on a park bench,A lady is wearing a black dress and is carrying a white cross,3.0,0,3.0,2.721526861190796,0,0,-0.2784731388092041,0.2784731388092041,1
A woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,A lady is dressed in black and is carrying a white cross,2.5,0,2.5,2.6552302837371826,0,0,0.15523028373718262,0.15523028373718262,1
A boy in a swimsuit is sitting on top of a circular fountain,A boy in a swimsuit is sitting on a circular fountain,4.5,1,4.5,5.146920680999756,1,1,0.6469206809997559,0.6469206809997559,1
There is no boy in a swimsuit sitting on top of a circular fountain,A boy in a swimsuit is sitting on top of a circular fountain,2.9000000953674316,2,2.900000095367432,3.637335777282715,2,2,0.7373356819152832,0.7373356819152832,1
A boy in a swimsuit is sitting on top of a circular fountain,A girl is standing next to the opening of a fountain,2.5,0,2.5,2.8751471042633057,0,0,0.37514710426330566,0.37514710426330566,1
A boy in a swimsuit is sitting on a circular fountain,A boy is standing next to the opening of a fountain,3.700000047683716,0,3.700000047683716,3.437344551086426,0,0,-0.26265549659729004,0.26265549659729004,1
There is no boy in a swimsuit sitting on top of a circular fountain,A boy is standing next to the opening of a fountain,2.799999952316284,0,2.799999952316284,3.2093770503997803,0,0,0.4093770980834961,0.4093770980834961,1
A boy is standing next to the opening of a fountain,A boy in a swimsuit is sitting on top of a circular fountain,3.200000047683716,0,3.200000047683716,3.275065422058105,0,0,0.0750653743743892,0.0750653743743892,1
A brown and white animal is jumping on the sidewalk,A brown and white dog is jumping on the sidewalk,4.5,1,4.5,5.008982658386231,1,1,0.5089826583862314,0.5089826583862314,1
A small brown and white dog is running on the sidewalk,A little brown and white dog is running on the sidewalk,4.900000095367432,1,4.900000095367432,5.037203788757324,1,1,0.13720369338989258,0.13720369338989258,1
A brown and white dog is jumping on the sidewalk,A small brown and white dog is running on the sidewalk,3.5999999046325684,0,3.5999999046325684,3.712740182876587,0,0,0.11274027824401855,0.11274027824401855,1
A little brown and white dog is running on the sidewalk,A brown and white cat is jumping on the sidewalk,2.9000000953674316,0,2.900000095367432,2.7910282611846924,0,0,-0.10897183418273926,0.10897183418273926,1
A brown and white dog is jumping on the sidewalk,A little brown and white dog is running on the sidewalk,4.0,0,4.0,3.835103511810303,0,0,-0.16489648818969682,0.16489648818969682,1
The person is hiking,The person is walking,4.300000190734863,1,4.300000190734863,4.626321792602539,1,1,0.3263216018676758,0.3263216018676758,1
No person is hiking,The person is hiking,2.9000000953674316,2,2.900000095367432,3.533299446105957,2,2,0.6332993507385254,0.6332993507385254,1
There is no person with a blue backpack hiking in rocky area,A distant person with a blue backpack is hiking in rocky area,3.4000000953674316,2,3.400000095367432,3.595489025115967,2,2,0.19548892974853516,0.19548892974853516,1
A distant person with a blue backpack is hiking area full of rocks,The person is hiking,3.4000000953674316,1,3.400000095367432,4.084243774414063,1,1,0.6842436790466317,0.6842436790466317,1
There is no person with a blue backpack hiking in rocky area,The person is hiking,3.799999952316284,0,3.799999952316284,3.410310983657837,0,0,-0.38968896865844727,0.38968896865844727,1
No person is hiking,A distant person with a blue backpack is hiking in rocky area,3.5,2,3.5,3.2413747310638428,2,2,-0.2586252689361572,0.2586252689361572,1
A dog is turning on the grass and pursuing a flying ball,A ball is being chased by a yellow dog,4.099999904632568,0,4.099999904632568,3.994695425033569,0,0,-0.10530447959899947,0.10530447959899947,1
A yellow cat is chasing a ball,A dog is turning on the grass and pursuing a flying ball,2.0,0,2.0,2.3849122524261475,0,0,0.38491225242614746,0.38491225242614746,1
A lady is standing on the street and is surrounded by school children,A lady is standing on the street and is surrounded by kids,4.599999904632568,1,4.599999904632568,4.993000984191895,1,1,0.39300107955932706,0.39300107955932706,1
A lady is standing on the street and is surrounded by kids,A woman in blue jeans is standing in front of a group of children beside a stone built house,3.200000047683716,0,3.200000047683716,3.5637736320495605,0,0,0.3637735843658447,0.3637735843658447,1
A lady is standing on the street and is surrounded by school children,A woman in blue jeans is standing in front of a group of children beside a house made of stone,3.5999999046325684,0,3.5999999046325684,3.5065503120422363,0,0,-0.09344959259033203,0.09344959259033203,1
A woman in blue jeans is standing in front of a group of children beside a stone built house,A lady is standing on the street and is surrounded by school children,3.200000047683716,0,3.200000047683716,3.5842652320861816,0,0,0.3842651844024658,0.3842651844024658,1
A girl in a strange outfit is riding the bike,The bike is being ridden by a girl in a strange outfit,5.0,1,5.0,5.145409107208252,1,1,0.14540910720825195,0.14540910720825195,1
A girl in a strange outfit is riding the bike,A boy in a strange outfit is riding the bike,4.0,0,4.0,3.502323627471924,0,0,-0.49767637252807617,0.49767637252807617,1
A woman is wearing paint and costume pieces and is riding a bike on a busy street,A bike is being ridden by a woman wearing paint and costume pieces on a busy street,4.900000095367432,1,4.900000095367432,5.106209754943848,1,1,0.20620965957641602,0.20620965957641602,1
A woman is wearing paint and costume pieces and is riding a bike on a empty street,A woman is wearing paint and costume pieces and is riding a bike on a busy street,3.9149999618530273,0,3.9149999618530273,3.810837030410767,0,0,-0.1041629314422603,0.1041629314422603,1
A woman is wearing paint and costume pieces and is riding a bike on a empty street,A girl in a strange outfit is riding the bike,4.0,1,4.0,3.7540202140808105,1,0,-0.24597978591918945,0.24597978591918945,0
A boy in a strange outfit is riding the bike,A woman is wearing paint and costume pieces and is riding a bike on a busy street,3.299999952316284,0,3.299999952316284,2.837257146835327,0,0,-0.46274280548095703,0.46274280548095703,1
A woman is wearing paint and costume pieces and is riding a bike on a busy street,A girl in a strange outfit is riding the bike,3.5,0,3.5,3.8837015628814697,0,0,0.3837015628814697,0.3837015628814697,1
A shirtless man is jumping over a log,A shirtless woman is jumping over a log,3.799999952316284,0,3.799999952316284,3.335454225540161,0,0,-0.46454572677612305,0.46454572677612305,1
A shirtless woman is jumping over a log,A guy is leaping into the air in a wooded area,1.934999942779541,0,1.934999942779541,2.497364997863769,0,0,0.5623650550842281,0.5623650550842281,1
A guy is leaping into the air in wood,A shirtless man is jumping over a log,2.299999952316284,0,2.299999952316284,2.913048505783081,0,0,0.6130485534667969,0.6130485534667969,1
There is no guy leaping into the air in a wooded area,A shirtless man is jumping over a log,3.0999999046325684,0,3.0999999046325684,2.702796936035156,0,0,-0.39720296859741255,0.39720296859741255,1
A shirtless man is jumping over a log,A guy is leaping into the air in a wooded area,3.0,0,3.0,3.638685703277588,0,0,0.6386857032775879,0.6386857032775879,1
The black dog is carrying a blue and white ball in its mouth,The black dog is carrying a blue and white toy in its mouth,4.900000095367432,1,4.900000095367432,5.143327713012695,1,1,0.24332761764526367,0.24332761764526367,1
The white dog is carrying a blue and white ball in its mouth,The black dog is carrying a blue and white ball in its mouth,3.9000000953674316,0,3.900000095367432,3.5280086994171143,0,0,-0.3719913959503174,0.3719913959503174,1
There is no dog running with a volleyball,The black dog is carrying a blue and white ball in its mouth,2.700000047683716,0,2.700000047683716,3.165005922317505,0,0,0.46500587463378906,0.46500587463378906,1
A dog is running with a volleyball,The black dog is carrying a blue and white toy in its mouth,3.0999999046325684,0,3.0999999046325684,2.6453778743743896,0,0,-0.4546220302581787,0.4546220302581787,1
The white dog is carrying a blue and white ball in its mouth,A dog is running with a volleyball,3.5999999046325684,0,3.5999999046325684,3.784907102584839,0,0,0.1849071979522705,0.1849071979522705,1
The black dog is carrying a blue and white ball in its mouth,A dog is running with a volleyball,3.5999999046325684,0,3.5999999046325684,3.787670850753784,0,0,0.18767094612121582,0.18767094612121582,1
A girl in a band is playing the flute,A girl in a band is playing an instrument,4.400000095367432,1,4.400000095367432,4.661386489868164,1,1,0.2613863945007324,0.2613863945007324,1
A girl in a uniform is playing the flute with a marching band,A girl in a uniform is playing the flute with a band,4.699999809265137,1,4.699999809265137,5.094178676605225,1,1,0.3941788673400879,0.3941788673400879,1
A girl in a uniform is playing the flute with a marching band,A girl in a uniform is not playing the flute with a marching band,2.799999952316284,2,2.799999952316284,3.495189666748047,2,2,0.6951897144317627,0.6951897144317627,1
A girl in a uniform is not playing the flute with a marching band,A girl in a band is playing the flute,3.299999952316284,0,3.299999952316284,4.014488220214844,0,0,0.7144882678985596,0.7144882678985596,1
A girl in a uniform is playing the flute with a marching band,A girl in a band is playing the flute,4.5,1,4.5,4.8285322189331055,1,1,0.32853221893310547,0.32853221893310547,1
A man is standing at the wheel of a classic American car that has its door and trunk open,The woman in blue is posing for a picture next to a car,2.200000047683716,0,2.200000047683716,2.24451208114624,0,0,0.04451203346252397,0.04451203346252397,1
A person is standing at the wheel of a classic American car that has its door and trunk open,The man in blue is posing for a picture next to a car,2.799999952316284,0,2.799999952316284,3.3569042682647705,0,0,0.5569043159484863,0.5569043159484863,1
A woman is standing at the wheel of a classic American car that has its door and trunk open,The man in blue is posing for a picture next to a car,2.5,0,2.5,2.3341481685638428,0,0,-0.16585183143615723,0.16585183143615723,1
A man is standing at the wheel of a classic American car that has its door and trunk open,The man in blue is posing for a picture next to a car,3.4000000953674316,0,3.400000095367432,3.406907320022583,0,0,0.006907224655151367,0.006907224655151367,1
Two people are standing on a bench,Two people are sitting on a bench,3.700000047683716,0,3.700000047683716,3.851960420608521,0,0,0.15196037292480513,0.15196037292480513,1
The woman is sitting near a flower bed and is overlooking a tunnel,Two people are sitting on a bench,1.7999999523162842,0,1.7999999523162842,1.178325653076172,0,0,-0.6216742992401121,0.6216742992401121,1
A man is sitting near a flower bed and is overlooking a tunnel,Two people are sitting on a bench,1.7300000190734863,0,1.7300000190734863,1.2248928546905518,0,0,-0.5051071643829346,0.5051071643829346,1
Two people are sitting on a white bench,A woman is sitting near a flower bed and is overlooking a tunnel,1.899999976158142,0,1.899999976158142,2.08286190032959,0,0,0.18286192417144775,0.18286192417144775,1
A man is wearing a clear plastic cap and a mask,A man is wearing a clear plastic cap and a face mask,4.599999904632568,1,4.599999904632568,5.219464302062988,1,1,0.6194643974304199,0.6194643974304199,1
A man is not wearing a clear plastic cap and a face mask,A man is wearing a clear plastic cap and a face mask,3.565000057220459,2,3.565000057220459,3.466062545776367,2,2,-0.0989375114440918,0.0989375114440918,1
A man by a brick wall is wearing a mask around his mouth and a hair net,A man by a wall made of bricks is wearing a mask around his mouth and a hair net,4.800000190734863,1,4.800000190734863,5.087896347045898,1,1,0.28789615631103516,0.28789615631103516,1
A man by a wall made of bricks is wearing a mask around his mouth and a hair net,A man is wearing a clear plastic cap and a face mask,3.5,0,3.5,2.8462443351745605,0,0,-0.6537556648254395,0.6537556648254395,1
A man is wearing a clear plastic cap and a face mask,A woman by a brick wall is wearing a mask around her mouth and a hair net,2.5,0,2.5,2.089776992797852,0,0,-0.410223007202148,0.410223007202148,1
A man by a brick wall is wearing a mask around his mouth and a hair net,A man is not wearing a clear plastic cap and a face mask,3.4000000953674316,0,3.400000095367432,2.5252389907836914,0,0,-0.8747611045837402,0.8747611045837402,1
Two dogs are in a kennel on their hind legs and are facing one another,Two animals are in a kennel on their hind legs and are facing one another,4.599999904632568,1,4.599999904632568,5.04450798034668,1,1,0.44450807571411133,0.44450807571411133,1
Two dogs are in a kennel on their hind legs and are facing one another,Two cats are in a kennel on their hind legs and are facing one another,3.4000000953674316,1,3.400000095367432,3.5416054725646973,1,0,0.14160537719726562,0.14160537719726562,0
A black dog and a yellow dog are playing with each other,Two dogs are playing with each other,4.699999809265137,1,4.699999809265137,4.574190616607666,1,1,-0.1258091926574707,0.1258091926574707,1
A black dog and a yellow dog are not playing with each other,A black dog and a yellow dog are playing with each other,4.099999904632568,2,4.099999904632568,3.5609476566314697,2,2,-0.5390522480010986,0.5390522480010986,1
Two dogs are in a kennel on their hind legs and are facing one another,A black dog and a yellow dog are not playing with each other,3.4000000953674316,0,3.400000095367432,3.2413010597229004,0,0,-0.15869903564453125,0.15869903564453125,1
A black dog and a yellow dog are playing with each other,Two animals are in a kennel on their hind legs and are facing one another,3.0999999046325684,0,3.0999999046325684,3.667526006698608,0,0,0.5675261020660396,0.5675261020660396,1
Two women with dogs are walking on a forest path,Two girl with dogs are walking on a forest path,4.0,1,4.0,4.914450645446777,1,1,0.9144506454467773,0.9144506454467773,1
Two women with dogs are walking on a forest path,Two men with dogs are walking on a forest path,4.0,0,4.0,3.550342559814453,0,0,-0.4496574401855469,0.4496574401855469,1
Two girl with dogs are walking on a forest path,Two dogs and two people are walking in the woods,4.300000190734863,1,4.300000190734863,4.005002021789551,1,0,-0.2949981689453125,0.2949981689453125,0
Two dogs and two people are walking in the woods,Two men with dogs are walking on a forest path,4.400000095367432,0,4.400000095367432,3.567257881164551,0,0,-0.8327422142028809,0.8327422142028809,1
Two women with dogs are walking on a forest path,Two dogs and two people are walking in the woods,4.099999904632568,0,4.099999904632568,4.156662464141846,0,1,0.056662559509277344,0.056662559509277344,0
A man is snowboarding down a railing in the snow,A person is snowboarding down a railing in the snow,4.400000095367432,1,4.400000095367432,5.035391807556152,1,1,0.6353917121887207,0.6353917121887207,1
A woman is skiing down a hill and over a red obstacle,A man is skiing down a hill and over a red obstacle,3.5999999046325684,0,3.5999999046325684,3.717319011688232,0,0,0.11731910705566362,0.11731910705566362,1
A person is snowboarding down a railing in the snow,A man is skiing down a hill and over a red obstacle,2.700000047683716,0,2.700000047683716,3.601841688156128,0,0,0.9018416404724121,0.9018416404724121,1
A woman is snowboarding down a railing in the snow,A man is skiing down a hill and over a red obstacle,2.5999999046325684,0,2.5999999046325684,2.9588282108306885,0,0,0.3588283061981201,0.3588283061981201,1
A man is skiing down a hill and over a red obstacle,A man is snowboarding down a railing in the snow,2.200000047683716,0,2.200000047683716,3.8624942302703857,0,0,1.66249418258667,1.66249418258667,1
Two construction workers are sitting up on the side of a palace,Two construction workers are sitting up on the side of a building,4.099999904632568,1,4.099999904632568,4.854544639587402,1,1,0.754544734954834,0.754544734954834,1
Two construction workers are sitting up on the side of a palace,Two men are taking a break from construction,4.099999904632568,0,4.099999904632568,3.890295267105103,0,0,-0.20970463752746538,0.20970463752746538,1
Two men are taking a break from work,Two construction workers are sitting up on the side of a building,3.200000047683716,0,3.200000047683716,3.1811020374298096,0,0,-0.01889801025390625,0.01889801025390625,1
A man in a red shirt is doing a trick with the skateboard,A man in a red shirt is doing a trick with a skateboard,4.900000095367432,1,4.900000095367432,5.211358547210693,1,1,0.3113584518432617,0.3113584518432617,1
A man in a red shirt is doing a trick with the rollerblades,A man in a red shirt is doing a trick with the skateboard,3.365000009536743,0,3.365000009536743,4.310517311096191,0,0,0.9455173015594482,0.9455173015594482,1
A skateboarder is jumping in the air,No skateboarder is jumping in the air,4.199999809265137,2,4.199999809265137,3.492104768753052,2,2,-0.7078950405120845,0.7078950405120845,1
No skateboarder is jumping in the air,A man in a red shirt is doing a trick with the skateboard,2.799999952316284,0,2.799999952316284,3.2784578800201416,0,0,0.4784579277038574,0.4784579277038574,1
A snowboarder is grinding down a long concrete rail,A snowboarder is grinding down a long rail,4.199999809265137,1,4.199999809265137,4.829432964324951,1,1,0.6294331550598145,0.6294331550598145,1
A snowboarder is grinding down a long concrete rail,There is no snowboarder grinding down a long concrete rail,4.400000095367432,2,4.400000095367432,3.494532346725464,2,2,-0.9054677486419678,0.9054677486419678,1
A person is doing acrobatics on a snowboard,A person is doing a trick on a snowboard,4.5,1,4.5,4.964387893676758,1,1,0.4643878936767578,0.4643878936767578,1
A person is doing a trick on a snowboard,A snowboarder is grinding down a long rail,4.0,0,4.0,2.852766275405884,0,0,-1.1472337245941162,1.1472337245941162,1
There is no snowboarder grinding down a long concrete rail,A person is doing a trick on a snowboard,3.299999952316284,0,3.299999952316284,2.9727861881256104,0,0,-0.32721376419067383,0.32721376419067383,1
A person is doing a trick on a snowboard,A snowboarder is grinding down a long concrete rail,3.799999952316284,0,3.799999952316284,2.790318012237549,0,0,-1.0096819400787354,1.0096819400787354,1
Three friends are making faces for the camera,Three enemies are making faces for the camera,3.2850000858306885,2,3.2850000858306885,3.823330879211426,2,0,0.5383307933807373,0.5383307933807373,0
Three friends are making faces for the camera,The friends are making faces for the camera,4.699999809265137,1,4.699999809265137,5.07505989074707,1,1,0.3750600814819336,0.3750600814819336,1
Two men and a girl in front of a wood panel wall are posing with funny faces,Two men and a girl in front of a wood panel wall are making funny faces,4.800000190734863,1,4.800000190734863,4.930556774139404,1,1,0.13055658340454102,0.13055658340454102,1
Two men and a girl in front of a wood panel wall are making funny faces,Three friends are making faces for the camera,3.200000047683716,0,3.200000047683716,3.7558746337890634,0,0,0.5558745861053476,0.5558745861053476,1
Three friends are making faces for the camera,Two men and a girl in behind of a wood panel wall are posing with funny faces,3.799999952316284,0,3.799999952316284,4.052971839904785,0,0,0.252971887588501,0.252971887588501,1
Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,Four people are walking along a city sidewalk and the one in the green hat is not talking on a cell phone,3.5999999046325684,2,3.5999999046325684,3.541147470474243,2,2,-0.058852434158325195,0.058852434158325195,1
A group of people is walking down the street and a person in a green hat is on the phone,A group of people is walking down the street and a person in a hat is on the phone,4.5,1,4.5,4.849430561065674,1,1,0.34943056106567383,0.34943056106567383,1
A group of people is walking down the street and a person in a green hat is on the phone,A group of people is not walking down the street and a person in a green hat is on the phone,3.200000047683716,2,3.200000047683716,3.5158908367156982,2,2,0.3158907890319824,0.3158907890319824,1
Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,A group of people is walking down the street and a person in a hat is on the phone,4.599999904632568,1,4.599999904632568,4.446106910705566,1,1,-0.15389299392700195,0.15389299392700195,1
A man is standing in the snow at the edge of a mountain,A person is standing in the snow at the edge of a mountain,4.5,1,4.5,5.0936431884765625,1,1,0.5936431884765625,0.5936431884765625,1
A person is walking in the snow at the edge of a mountain,A person is standing in the snow at the edge of a mountain,4.099999904632568,0,4.099999904632568,3.932039499282837,0,0,-0.16796040534973145,0.16796040534973145,1
